Região,Temperatura,Umidade,Tipo de Solo,Inclinação,Chuva,Vibração,Risco,Nivel de Risco
A,31.11983485591412,62.157424870582744,Rochoso,Moderada,Sem chuva,0.4496728640564476,2.425382516367131,Baixo
A,30.347939322356794,53.84348686632882,Rochoso,Forte,Sem chuva,0.7893764485843265,2.051579092133207,Baixo
C,30.282501297876788,65.27442394419229,Argiloso,Moderada,Chovendo,0.5482006131037892,5.4419985253883985,Médio
A,22.2536107421726,75.98257581204389,Arenoso,Moderada,Sem chuva,0.5252127800205111,3.6576707769013117,Médio
C,26.721947151033117,46.97398007740351,Arenoso,Forte,Sem chuva,0.6811724711603012,0.5403603538377215,Baixo
C,31.97959866810047,66.03241175633678,Rochoso,Moderada,Sem chuva,0.9128585529583085,2.8525551593678546,Baixo
A,29.70729425625204,41.85416634289997,Argiloso,Forte,Chovendo,0.8936327917266588,4.098110368749262,Médio
C,27.55730717838376,59.56789689174251,Arenoso,Forte,Sem chuva,0.8851991933008985,2.8121003108347438,Baixo
D,31.670756764344112,74.6133537834911,Argiloso,Moderada,Chovendo,0.5500733145773989,6.767691635545771,Alto
A,27.747909145177648,76.65229218793266,Arenoso,Leve,Chovendo,0.2929756733769654,6.758097513305801,Alto
A,32.69474192068871,43.629949340387505,Argiloso,Forte,Sem chuva,0.914193003875935,1.0696123993981943,Baixo
B,24.513184696347036,46.08748401952079,Argiloso,Moderada,Sem chuva,0.5211636727994908,0.4751196971342997,Baixo
B,31.328557129675705,52.30443078945707,Arenoso,Leve,Sem chuva,0.17898201798771188,0.2085311160908988,Baixo
B,27.70730742916756,78.81310203041156,Argiloso,Moderada,Chovendo,0.32112847425230645,7.127844856081979,Alto
A,16.585643321594794,61.79635400508611,Rochoso,Leve,Chovendo,0.17835954563559883,3.8387741218182057,Médio
A,30.88479918221266,78.17191536338649,Arenoso,Moderada,Chovendo,0.30257232159826913,7.7116090917282385,Alto
D,26.29667434251267,61.903165047651484,Rochoso,Leve,Chovendo,0.20356430132300643,3.794002710311699,Médio
D,36.912999285672534,45.265991121176135,Rochoso,Leve,Sem chuva,0.5927468809588865,0.7856102035208506,Baixo
C,28.68770306736012,77.96549462352925,Rochoso,Moderada,Chovendo,0.4276823928343513,5.920693266580794,Alto
D,23.26205497961243,55.73995416897375,Arenoso,Forte,Sem chuva,0.7477605866507877,2.191816664403988,Baixo
C,29.569609465547444,63.18515623636878,Argiloso,Moderada,Chovendo,0.4186850218803805,6.054327021379422,Alto
D,28.621598758948235,71.70760307215804,Rochoso,Moderada,Chovendo,0.44884812188919904,4.8534288812321895,Médio
A,33.95201638784806,60.12715392116973,Arenoso,Leve,Sem chuva,0.6199431572658544,2.541497484997544,Baixo
C,26.377662117934083,59.09712913552934,Rochoso,Moderada,Sem chuva,0.40139203295088827,1.5294162196486392,Baixo
A,28.454508056418344,62.65800450800228,Arenoso,Forte,Chovendo,0.8689220611446224,7.514079270476067,Alto
D,32.51223526885366,55.370320588608024,Arenoso,Moderada,Chovendo,0.3328490581745438,4.991836897851035,Médio
B,27.72638868214496,77.30651710029557,Arenoso,Moderada,Sem chuva,0.7872492536027821,4.951041880548736,Médio
C,25.802412003607813,59.02440721685852,Argiloso,Moderada,Sem chuva,0.7429401925654743,2.4432794954841044,Baixo
B,30.411743398217382,57.86276151020269,Rochoso,Leve,Chovendo,1.1990146252483829,5.181564984012495,Médio
A,28.32809798773638,49.32643527475343,Argiloso,Moderada,Sem chuva,0.7213845807608328,0.9091301908118973,Baixo
B,27.56982221872844,71.77322930668629,Arenoso,Forte,Chovendo,0.48997376138529974,8.108278676640206,Alto
A,27.813188047603457,51.778160137092314,Argiloso,Moderada,Chovendo,0.10533512805712872,3.8300305242831834,Médio
B,29.568032933175058,56.02417182454144,Arenoso,Moderada,Chovendo,0.1870064671925631,4.015438352498603,Médio
B,27.27002772512033,49.032632772607684,Rochoso,Leve,Sem chuva,0.6426033546940935,0.5339729754333156,Baixo
B,26.529692293378762,78.22073054898041,Argiloso,Leve,Sem chuva,0.523792593022373,3.730173887319455,Médio
A,30.682385594932082,62.036496591081104,Arenoso,Moderada,Chovendo,0.28793984792344884,5.298921051513546,Médio
C,21.438398630647622,41.88631490168754,Argiloso,Moderada,Sem chuva,0.46691947056236127,0.0,Baixo
B,31.186145985464055,64.8331782350081,Argiloso,Forte,Sem chuva,0.874728433575559,4.146364195469912,Médio
D,33.736384509054744,40.81725559715234,Argiloso,Moderada,Chovendo,0.28724909735519866,2.6631330920649057,Baixo
A,29.679526169958933,44.7863223227698,Arenoso,Leve,Chovendo,0.32621836694030915,3.241645094588738,Baixo
B,26.017145094806853,75.14604308623126,Argiloso,Forte,Sem chuva,0.8851630985469404,5.244239635263463,Médio
C,20.17230603105294,55.80220914546793,Rochoso,Forte,Sem chuva,0.9488118416400142,2.5057130256568647,Baixo
D,29.843872316251723,77.45489922456179,Arenoso,Forte,Chovendo,0.2687118712942028,8.130959377981965,Alto
A,28.654540415195193,42.771885649872196,Rochoso,Moderada,Sem chuva,0.5630976659768405,1.0493670208436225,Baixo
D,27.775940498442537,69.07714383612867,Argiloso,Forte,Sem chuva,0.5578036812345697,3.8402704737185793,Médio
B,35.15251516926052,78.04566146800164,Argiloso,Leve,Sem chuva,0.5173347185123486,3.644885452544682,Médio
B,21.123816214984593,61.47877895464271,Rochoso,Leve,Sem chuva,0.8078009611618937,1.830261216356504,Baixo
A,29.888908482629432,67.27931835589797,Argiloso,Moderada,Chovendo,0.35870866100034926,6.294342143090215,Alto
A,26.103698525882336,46.62534266550567,Arenoso,Moderada,Sem chuva,0.35563945731906926,0.0,Baixo
A,22.16769239318504,78.38998757984521,Arenoso,Moderada,Chovendo,0.40266678499361863,8.028902774173153,Alto
D,29.96206999862366,64.13043280535302,Argiloso,Forte,Sem chuva,0.6124729558276945,2.3382054674560364,Baixo
D,25.887525277023776,47.73724662483986,Arenoso,Leve,Sem chuva,0.7684797110311384,0.5035948408624171,Baixo
C,25.52197022546983,79.83532411628781,Argiloso,Moderada,Sem chuva,0.5475980118752883,4.795560139279052,Médio
A,26.285575649101713,73.68064532604757,Arenoso,Forte,Sem chuva,0.4576596584046403,5.449009409744333,Médio
D,29.326752887646233,71.17733879599099,Rochoso,Moderada,Chovendo,1.0254987889911464,6.429336757216925,Alto
A,26.675657196278372,41.838734359821046,Arenoso,Moderada,Chovendo,0.6178484198684996,2.6157711086343376,Baixo
B,28.939394075484657,60.67171408282718,Argiloso,Leve,Sem chuva,0.3646939604163828,2.054439303106433,Baixo
C,27.288147282413988,41.27861958075404,Rochoso,Moderada,Chovendo,0.7453951794760463,2.5335377829073384,Baixo
D,28.21219744638003,73.71976421533572,Argiloso,Moderada,Sem chuva,0.411900487004814,3.821667636722397,Médio
B,27.0894320613745,70.00764190241333,Arenoso,Leve,Chovendo,0.7358303097250766,6.631223826801152,Alto
D,26.202353745387015,57.66032701083202,Arenoso,Forte,Sem chuva,0.41521092935123904,1.831623857434708,Baixo
C,23.800687676827817,49.21172984787685,Rochoso,Moderada,Chovendo,0.4291618719254753,2.8840414930855696,Baixo
D,25.0686415625458,49.209279114484744,Arenoso,Forte,Sem chuva,0.7524115186484931,0.9375227811137399,Baixo
D,31.635612826066435,55.33619220865902,Arenoso,Moderada,Sem chuva,0.49809430342437055,1.2282605714801855,Baixo
B,27.333402760860146,49.74019362788569,Argiloso,Leve,Chovendo,0.7143637707774709,3.7140801204663614,Médio
A,31.839839388879522,43.18876470173966,Argiloso,Forte,Chovendo,0.8605918910105491,3.950241610855689,Médio
C,25.396161054119876,57.79507887601227,Arenoso,Moderada,Chovendo,0.5688688440648828,5.415430295179304,Médio
D,33.808344592757244,75.96235606394032,Argiloso,Moderada,Sem chuva,0.6140113028153261,4.484271493357943,Médio
D,31.704483265667694,49.868013336725895,Argiloso,Moderada,Sem chuva,0.5101557210190848,0.601413950787356,Baixo
C,27.671429256955193,79.40137029077832,Arenoso,Leve,Sem chuva,0.3510324239959797,4.8119094746179405,Médio
C,30.360132280901333,64.01720975198492,Rochoso,Moderada,Chovendo,0.5189033439735683,5.061225514771417,Médio
A,25.58265410741645,41.511150893230436,Argiloso,Moderada,Chovendo,0.6706016119970574,3.1764469331175365,Baixo
A,29.938445241173692,49.722615221084425,Arenoso,Moderada,Sem chuva,0.7486129467360012,1.9249584146320415,Baixo
D,30.707609751057632,49.23041540766019,Arenoso,Forte,Sem chuva,0.6217413780334163,0.6119750807990005,Baixo
B,21.20506514144951,54.51952811930939,Argiloso,Leve,Sem chuva,0.34793941855257393,0.3629243200564498,Baixo
B,25.657958981509545,65.39660122556751,Arenoso,Forte,Sem chuva,0.609069305349242,4.347869666566358,Médio
A,38.20822181316456,63.943240185165834,Arenoso,Moderada,Sem chuva,0.49712663277419566,2.986784613525478,Baixo
C,27.44283425337193,54.649238541524156,Rochoso,Forte,Chovendo,0.6786351674536772,3.931214629170425,Médio
C,26.463218710373454,61.33579223864552,Rochoso,Moderada,Chovendo,0.5784217335418629,4.489716685540754,Médio
D,26.138613234815587,64.63602749772923,Arenoso,Moderada,Sem chuva,0.23292522771309343,1.7951861397982447,Baixo
B,29.563213006187723,77.51548368942423,Rochoso,Leve,Sem chuva,0.37346332633101237,3.1749692787638293,Baixo
D,27.531520645700926,57.71973472631697,Argiloso,Moderada,Sem chuva,0.2823575885899801,2.6142037101576427,Baixo
D,27.294950251005194,52.51797723801557,Argiloso,Moderada,Sem chuva,0.15725410996554653,0.5824142445410528,Baixo
A,35.52862435518999,47.045622722569064,Arenoso,Forte,Chovendo,0.5114492519962466,4.158530655629015,Médio
B,32.91447081626204,50.11543766266876,Arenoso,Moderada,Sem chuva,0.31511133226401944,1.5096259054609218,Baixo
C,31.912472193476024,74.02432060326478,Arenoso,Leve,Sem chuva,0.40116301500342094,3.3138683823526582,Baixo
C,33.01244276252354,51.38120689262375,Rochoso,Moderada,Sem chuva,0.7846599368864434,0.6916921766957349,Baixo
C,26.720737602386563,65.66791181516297,Argiloso,Leve,Sem chuva,0.7997931203480879,2.5127856795615755,Baixo
B,35.652285604816754,79.82579261471906,Rochoso,Moderada,Sem chuva,0.4425858080283811,3.7683304378277573,Médio
B,19.18426904320897,40.124568546271526,Arenoso,Leve,Sem chuva,0.5517359542069856,0.0,Baixo
A,31.515688224677007,65.08811759727999,Argiloso,Leve,Chovendo,0.27706482440792174,5.577288824421533,Alto
B,31.23039732383616,72.93596361521737,Argiloso,Leve,Chovendo,0.652233175992955,6.147580789665063,Alto
C,26.616739204561906,71.60381122860795,Rochoso,Moderada,Chovendo,0.15311341683953514,5.586012637836864,Alto
C,29.334857827587953,52.56533861948387,Argiloso,Leve,Sem chuva,0.41520332770080676,1.0217829871531745,Baixo
C,26.24913229777805,41.322222279093424,Rochoso,Moderada,Sem chuva,1.0011947498329223,0.29244353577491566,Baixo
D,30.796643367826775,47.71911779481393,Argiloso,Moderada,Sem chuva,0.4900997119930192,0.6717560421879519,Baixo
C,23.664720012174406,60.60638944426383,Arenoso,Moderada,Sem chuva,0.5345782102449964,2.740864633911276,Baixo
C,24.27172175200879,79.79597817060976,Argiloso,Moderada,Chovendo,0.27767115350408755,7.195072882968177,Alto
A,28.807644247073362,53.44714583534519,Rochoso,Leve,Chovendo,0.4990857749010916,3.2206969445059688,Baixo
D,30.10641683692849,58.46746293667774,Arenoso,Leve,Sem chuva,0.3907865841475792,2.0119395982668675,Baixo
D,24.08036078623888,53.2713731497424,Rochoso,Forte,Chovendo,0.3244585511235951,4.510164659271417,Médio
B,29.28832989856675,46.754110321606504,Argiloso,Moderada,Chovendo,0.38120213086344024,3.2738332297164225,Baixo
C,20.551659332559424,79.12736876881021,Arenoso,Leve,Chovendo,0.09864161983914803,6.8942663763275736,Alto
B,25.230009974140888,73.7507948894782,Argiloso,Moderada,Sem chuva,0.7189042496927212,4.203810891801915,Médio
A,33.26466003387631,62.26739270541598,Rochoso,Leve,Sem chuva,0.48787761372456495,2.2474743036475653,Baixo
B,29.185851124700726,40.61866160094739,Arenoso,Moderada,Chovendo,0.9301504449191035,3.7004091073113785,Médio
D,25.872510547164865,54.873176379579355,Rochoso,Forte,Chovendo,0.30835605551893797,4.610248771955953,Médio
A,24.403136536949727,44.17020266735735,Arenoso,Leve,Sem chuva,0.697684167042771,0.4534196535910258,Baixo
B,31.044169301133277,72.19055209949926,Argiloso,Moderada,Sem chuva,0.16547608828270718,4.031853005439055,Médio
A,26.941792449708515,69.0026583074723,Argiloso,Moderada,Sem chuva,0.9549507951949224,4.107315649141372,Médio
D,23.089793799368042,50.08248419010577,Arenoso,Leve,Sem chuva,0.7033378146050059,1.5206135783257104,Baixo
D,25.95447278717964,43.186580681566845,Argiloso,Leve,Chovendo,0.4244441131382915,2.6652997336615813,Baixo
C,28.679532989775844,66.04441021789171,Argiloso,Forte,Sem chuva,0.8337094727272268,3.7612216544859622,Médio
C,31.059097417724175,78.780945598353,Arenoso,Moderada,Chovendo,0.6160681808141072,8.32870291243866,Alto
B,25.93051764034225,51.71073040045646,Argiloso,Leve,Sem chuva,0.28116491107945146,0.6952987217267608,Baixo
B,30.38747022003075,47.50222524605502,Arenoso,Leve,Sem chuva,0.2746695928846899,0.0,Baixo
D,27.010987860766583,52.52715001588406,Rochoso,Leve,Sem chuva,0.2868749433587826,0.18902482082804956,Baixo
D,31.96725079728852,47.57362057301902,Rochoso,Forte,Sem chuva,0.9674333719103858,0.8004968516423147,Baixo
D,32.594004715621594,67.95253528022859,Argiloso,Forte,Chovendo,0.8120735584147757,7.711228507828396,Alto
B,32.37082822519138,73.06854759248708,Rochoso,Leve,Sem chuva,0.4535672789957484,3.086653528383004,Baixo
D,23.955407265189564,61.70518817530007,Argiloso,Leve,Sem chuva,0.5791500422740595,2.540888758656445,Baixo
D,35.29520605335438,72.40793605322273,Argiloso,Leve,Sem chuva,0.4715757167265684,4.175960173828182,Médio
C,22.910107055014976,44.13141083295034,Argiloso,Moderada,Sem chuva,0.5214613393951607,0.0,Baixo
A,32.53849392509608,79.74611210172309,Argiloso,Leve,Sem chuva,0.8031692388419329,4.221450862605375,Médio
B,30.420232513230836,64.9539885255914,Argiloso,Leve,Sem chuva,0.5239403961196046,2.6081911714271535,Baixo
B,29.43844142392683,65.95423648386127,Argiloso,Leve,Sem chuva,0.24987781565357076,1.6372177383024478,Baixo
B,29.131081046082727,78.5086818257859,Argiloso,Leve,Chovendo,0.5158771591577583,7.031278704761786,Alto
C,31.109893955877812,58.92887601221655,Arenoso,Leve,Chovendo,0.6415762162778739,5.102921119319194,Médio
C,28.772100667047468,68.6294482169293,Argiloso,Forte,Chovendo,1.059011661219924,8.179117479850866,Alto
C,23.00422646240805,41.04202943444803,Arenoso,Leve,Sem chuva,0.715819183939519,0.20823549825115414,Baixo
D,28.635069538241716,48.14975573065628,Rochoso,Moderada,Sem chuva,0.08407640223207659,0.5784891992520944,Baixo
A,22.935413620862306,56.960047596512936,Argiloso,Moderada,Chovendo,0.5253237383706648,4.916645952404644,Médio
C,24.78059741043561,45.17040683244877,Arenoso,Forte,Sem chuva,0.761969383546036,0.3183905776194389,Baixo
B,32.179955904910216,67.15699849175634,Argiloso,Moderada,Sem chuva,0.40159474072898477,2.765333370908479,Baixo
C,33.7777082739233,54.35068648927327,Argiloso,Forte,Chovendo,0.33573527020585225,4.6933099270886975,Médio
C,28.415487319868653,41.71330827840525,Argiloso,Forte,Chovendo,0.3461237553599593,3.0048503999193934,Baixo
A,27.322322675657276,74.27690914251866,Rochoso,Forte,Chovendo,1.0538263502518945,7.206757789617249,Alto
D,33.21671678640569,54.1447578329376,Argiloso,Leve,Chovendo,0.5253680505914,4.516153625081786,Médio
D,31.999924242792844,72.18107943984012,Argiloso,Forte,Sem chuva,0.329869486117766,3.6303259660886558,Médio
A,29.91020536736576,43.37543379734812,Arenoso,Leve,Chovendo,0.5557631600710866,3.538902255450162,Médio
A,24.645147305312516,73.19989113315538,Arenoso,Moderada,Chovendo,0.3386202542290599,6.503549300476611,Alto
B,31.771193558667335,43.96117420449671,Argiloso,Leve,Sem chuva,0.7446726165470646,0.5472944811040232,Baixo
D,30.288391864810702,44.362318633234125,Argiloso,Leve,Chovendo,0.9019637965872532,3.4430649355190552,Médio
D,28.32029467410417,74.68534736502095,Argiloso,Forte,Sem chuva,0.5971202835248238,4.920769259174315,Médio
A,28.18740566174658,65.15944520629317,Arenoso,Leve,Chovendo,0.6448963573340806,5.997052049688744,Alto
D,27.75979093806368,65.87897690319997,Arenoso,Forte,Sem chuva,0.7060972275476989,3.2891437418792764,Baixo
D,31.73510626341396,59.7783092112124,Argiloso,Forte,Sem chuva,0.41844427395906464,1.468722244324039,Baixo
B,21.13123472226315,44.84614747662531,Argiloso,Moderada,Sem chuva,0.2932395538591318,0.0,Baixo
D,24.35485933931864,41.06373431990455,Argiloso,Leve,Sem chuva,0.7846813316415419,0.0,Baixo
B,35.819280309394934,60.61489205921347,Arenoso,Moderada,Chovendo,0.3925663487560092,5.663514184514144,Alto
D,32.96292448868102,44.152501372786105,Argiloso,Moderada,Sem chuva,0.39559487806396415,0.0,Baixo
B,27.331307478946304,60.773265525274596,Rochoso,Moderada,Sem chuva,0.14339922853080297,1.9552657917759366,Baixo
A,27.802579403547753,52.49214900911072,Argiloso,Leve,Sem chuva,0.5707225348112731,0.7792212626624099,Baixo
A,29.664702298076502,41.25902799286027,Argiloso,Moderada,Chovendo,0.17595739976907138,2.150928017129786,Baixo
D,29.956416468707868,54.07139409210771,Argiloso,Forte,Sem chuva,0.3249732015403516,1.484024526752248,Baixo
C,24.741008753129933,51.39446589667088,Rochoso,Leve,Chovendo,0.4199514361692294,2.8000445594008574,Baixo
C,22.45601334053477,57.48557052846043,Arenoso,Moderada,Sem chuva,0.26704139403643457,1.802607451680181,Baixo
B,30.037158663264318,45.085368229091195,Argiloso,Forte,Sem chuva,0.3274690284542389,0.0,Baixo
C,27.71400715181026,58.98289346048114,Arenoso,Forte,Sem chuva,0.6770369556619178,2.4948121665994156,Baixo
A,38.81683459669795,42.59770601268838,Rochoso,Leve,Sem chuva,0.6904899182666144,0.40020069663802255,Baixo
A,25.721415113834574,62.82576087056081,Rochoso,Moderada,Sem chuva,0.6667242155653507,1.7617689789925943,Baixo
A,24.868583196885588,77.75643183106632,Rochoso,Moderada,Chovendo,0.5578586956891392,6.329709462738956,Alto
B,26.3615188674853,66.7225331049482,Rochoso,Moderada,Sem chuva,0.8064415843756575,3.0292598867536213,Baixo
B,29.791644594014684,77.39701948242237,Rochoso,Leve,Chovendo,0.31529395706267166,5.406274875131701,Médio
D,31.793286312010615,59.55943288883809,Arenoso,Forte,Sem chuva,0.28130048694130855,2.2327642499053177,Baixo
B,29.829016159751887,51.2392513127473,Argiloso,Forte,Sem chuva,0.294034535915837,0.9914146689219125,Baixo
B,28.41819685072711,42.41402079173061,Argiloso,Forte,Sem chuva,0.4896938973876294,0.0,Baixo
C,23.197189590925284,54.43540638973333,Arenoso,Moderada,Chovendo,0.4014902253989732,4.995257125478285,Médio
D,30.155658589307976,64.26571244961693,Argiloso,Leve,Sem chuva,0.519476007475099,2.528690294185402,Baixo
C,33.01591520035146,71.75756547081585,Argiloso,Forte,Sem chuva,0.4323383172850608,4.267434439211367,Médio
C,25.84868346272255,45.454185074945315,Arenoso,Forte,Chovendo,0.3879841002798889,3.9246782343273527,Médio
A,30.497090202799818,69.76466874018288,Arenoso,Moderada,Sem chuva,0.4233067521366566,3.6565569048065663,Médio
B,29.887982887943465,67.77264439375439,Argiloso,Moderada,Sem chuva,0.7373718378574101,3.2117819185874374,Baixo
C,26.487491522199228,72.33451216740181,Arenoso,Forte,Sem chuva,0.3785480398349619,4.557938632139888,Médio
B,29.483252879186583,59.377351361217194,Rochoso,Leve,Chovendo,0.0695680826328795,3.260158861087364,Baixo
D,29.39136973983288,72.16229519434893,Arenoso,Forte,Sem chuva,0.3387325526977373,3.8303553556538206,Médio
B,33.67839548968178,62.98564163304174,Arenoso,Forte,Sem chuva,0.6105648643169559,3.3943652089394036,Médio
